id,article_id,model,name,type,entity_id,paragraph,sentence
45298798,424085,english.all.3class.distsim.crf.ser,"Fotis Dulos",PERSON,826832,14,1
45298799,424085,english.all.3class.distsim.crf.ser,"Michelle Troconis",PERSON,834591,14,1
45298803,424085,english.all.3class.distsim.crf.ser,"Fotis Dulos",PERSON,826832,15,1
45298804,424085,english.all.3class.distsim.crf.ser,"New Canaan",LOCATION,10147,15,1
45298805,424085,english.all.3class.distsim.crf.ser,"Richard Colangelo",PERSON,871756,15,1
45298808,424085,english.all.3class.distsim.crf.ser,Pattis,PERSON,106386,16,1
45298809,424085,english.all.3class.distsim.crf.ser,"Fotis Dulos",PERSON,826832,16,1
45298812,424085,english.all.3class.distsim.crf.ser,Pattis,PERSON,106386,18,1
45298813,424085,english.all.3class.distsim.crf.ser,Dulos,PERSON,826832,18,1
45298816,424085,english.all.3class.distsim.crf.ser,Dulos,PERSON,826832,19,1
45298817,424085,english.all.3class.distsim.crf.ser,Dulos,PERSON,826832,19,2
45298822,424085,english.all.3class.distsim.crf.ser,"Fox News",ORGANIZATION,1860,20,1
45298823,424085,english.all.3class.distsim.crf.ser,"Maria Paronich",PERSON,583745,20,1
45298824,424085,english.all.3class.distsim.crf.ser,"Vandana Rambaran",PERSON,838191,20,1
45298825,424085,english.all.3class.distsim.crf.ser,"Perry Chiaramonte",PERSON,632213,20,1
45297602,424084,english.all.3class.distsim.crf.ser,CarMax,ORGANIZATION,78983,1,1
45297603,424084,english.all.3class.distsim.crf.ser,Bakersfield,LOCATION,30170,1,1
45297604,424084,english.all.3class.distsim.crf.ser,Calif.,LOCATION,988,1,1
45297608,424084,english.all.3class.distsim.crf.ser,"Bakersfield Fire Department",ORGANIZATION,887155,2,1
45297609,424084,english.all.3class.distsim.crf.ser,"South Bakersfield",LOCATION,887156,2,1
45297610,424084,english.all.3class.distsim.crf.ser,"Bakersfield Californian",ORGANIZATION,90377,2,2
45297612,424084,english.all.3class.distsim.crf.ser,CarMax,ORGANIZATION,78983,3,1
45297614,424084,english.all.3class.distsim.crf.ser,"Bakersfield Fire Department",ORGANIZATION,887155,5,1
45296774,424083,english.all.3class.distsim.crf.ser,"John Cronin",PERSON,887145,1,1
45296775,424083,english.all.3class.distsim.crf.ser,John,PERSON,887145,1,1
45296776,424083,english.all.3class.distsim.crf.ser,"Crazy Socks",ORGANIZATION,887146,1,1
45296777,424083,english.all.3class.distsim.crf.ser,"Martha MacCallum",PERSON,60626,1,1
45296779,424083,english.all.3class.distsim.crf.ser,"New York",LOCATION,1328,2,1
45296782,424083,english.all.3class.distsim.crf.ser,Mark,PERSON,6758,5,1
45296783,424083,english.all.3class.distsim.crf.ser,John,PERSON,887145,5,2
45296785,424083,english.all.3class.distsim.crf.ser,John,PERSON,887145,6,1
45301813,424087,english.all.3class.distsim.crf.ser,MSNBC,ORGANIZATION,2878,1,1
45301814,424087,english.all.3class.distsim.crf.ser,"Chris Matthews",PERSON,125023,1,1
45301815,424087,english.all.3class.distsim.crf.ser,Trump,PERSON,167,1,1
45301816,424087,english.all.3class.distsim.crf.ser,Iran,LOCATION,962,1,1
45301820,424087,english.all.3class.distsim.crf.ser,Trump,PERSON,167,2,1
45301821,424087,english.all.3class.distsim.crf.ser,Iran,LOCATION,962,2,1
45301822,424087,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,2,1
45301825,424087,english.all.3class.distsim.crf.ser,Trump,PERSON,167,3,1
45301826,424087,english.all.3class.distsim.crf.ser,Matthews,PERSON,125023,3,1
45301828,424087,english.all.3class.distsim.crf.ser,Iraq,LOCATION,123,4,1
45301830,424087,english.all.3class.distsim.crf.ser,Matthews,PERSON,125023,5,1
45301832,424087,english.all.3class.distsim.crf.ser,NSC,ORGANIZATION,4596,6,3
45301836,424087,english.all.3class.distsim.crf.ser,Trump,PERSON,167,7,1
45301837,424087,english.all.3class.distsim.crf.ser,Iran,LOCATION,962,7,1
45301838,424087,english.all.3class.distsim.crf.ser,"Ayatollah Ali Khamenei",PERSON,55584,7,1
45300543,424086,english.all.3class.distsim.crf.ser,Trump,PERSON,167,1,1
45300545,424086,english.all.3class.distsim.crf.ser,FBI,ORGANIZATION,156,1,1
45300547,424086,english.all.3class.distsim.crf.ser,"Christopher Wray",PERSON,158,1,1
45300553,424086,english.all.3class.distsim.crf.ser,Trump,PERSON,167,2,1
45300555,424086,english.all.3class.distsim.crf.ser,FBI,ORGANIZATION,156,2,1
45300563,424086,english.all.3class.distsim.crf.ser,Hill,PERSON,3963,3,1
45300565,424086,english.all.3class.distsim.crf.ser,Wray,PERSON,158,3,1
45300566,424086,english.all.3class.distsim.crf.ser,Trump,PERSON,167,3,1
45300570,424086,english.all.3class.distsim.crf.ser,Wray,PERSON,158,5,1
45300571,424086,english.all.3class.distsim.crf.ser,Trump,PERSON,167,5,1
45300572,424086,english.all.3class.distsim.crf.ser,FBI,ORGANIZATION,156,5,1
45300578,424086,english.all.3class.distsim.crf.ser,FBI,ORGANIZATION,156,6,1
45300579,424086,english.all.3class.distsim.crf.ser,Trump,PERSON,167,6,1
45300580,424086,english.all.3class.distsim.crf.ser,"Judicial Watch",ORGANIZATION,30048,6,1
45300581,424086,english.all.3class.distsim.crf.ser,"Tom Fitton",PERSON,105231,6,1
45300582,424086,english.all.3class.distsim.crf.ser,DOJ,ORGANIZATION,8813,6,3
45300586,424086,english.all.3class.distsim.crf.ser,Trump,PERSON,167,7,1
45300587,424086,english.all.3class.distsim.crf.ser,Wray,PERSON,158,7,1
45300588,424086,english.all.3class.distsim.crf.ser,"Senate Appropriations Committee",ORGANIZATION,15212,7,1
45300590,424086,english.all.3class.distsim.crf.ser,FBI,ORGANIZATION,156,8,2
45265478,423924,english.all.3class.distsim.crf.ser,Nebraska,LOCATION,2645,1,1
45265484,423924,english.all.3class.distsim.crf.ser,"Aubrey Trail",LOCATION,886854,2,1
45265485,423924,english.all.3class.distsim.crf.ser,Bailey,PERSON,31760,2,1
45265486,423924,english.all.3class.distsim.crf.ser,Wilber,LOCATION,886855,2,1
45265487,423924,english.all.3class.distsim.crf.ser,Lincoln,LOCATION,20303,2,1
45265488,423924,english.all.3class.distsim.crf.ser,WOWT,ORGANIZATION,886856,2,1
45265491,423924,english.all.3class.distsim.crf.ser,"Bailey Boswell",PERSON,886857,6,1
45265492,423924,english.all.3class.distsim.crf.ser,"Sydney Loofe",PERSON,886858,6,1
45265494,423924,english.all.3class.distsim.crf.ser,Loofe,LOCATION,886859,8,1
45265496,423924,english.all.3class.distsim.crf.ser,"Associated Press",ORGANIZATION,320,10,1
45271625,423930,english.all.3class.distsim.crf.ser,PARIS,LOCATION,26,1,1
45271626,423930,english.all.3class.distsim.crf.ser,"Stina Blackstenius",PERSON,851192,1,1
45271627,423930,english.all.3class.distsim.crf.ser,Sweden,LOCATION,588,1,1
45271628,423930,english.all.3class.distsim.crf.ser,Canada,LOCATION,2451,1,1
45271634,423930,english.all.3class.distsim.crf.ser,Blacktenius,PERSON,886968,2,1
45271635,423930,english.all.3class.distsim.crf.ser,Canada,LOCATION,2451,2,2
45271636,423930,english.all.3class.distsim.crf.ser,"Hedvig Lindahl",PERSON,871809,2,2
45271637,423930,english.all.3class.distsim.crf.ser,"Janine Beckie",PERSON,886969,2,2
45271638,423930,english.all.3class.distsim.crf.ser,"Kosovare Asllani",PERSON,871813,2,2
45271644,423930,english.all.3class.distsim.crf.ser,Sweden,LOCATION,588,3,1
45271645,423930,english.all.3class.distsim.crf.ser,Germany,LOCATION,69,3,2
45271646,423930,english.all.3class.distsim.crf.ser,Rennes,LOCATION,48168,3,2
45271647,423930,english.all.3class.distsim.crf.ser,Germany,LOCATION,69,3,3
45271648,423930,english.all.3class.distsim.crf.ser,Nigeria,LOCATION,497,3,3
45271652,423930,english.all.3class.distsim.crf.ser,Sweden,LOCATION,588,4,1
45271653,423930,english.all.3class.distsim.crf.ser,Germany,LOCATION,69,4,1
45271654,423930,english.all.3class.distsim.crf.ser,Canada,LOCATION,2451,4,1
45271658,423930,english.all.3class.distsim.crf.ser,Beckie,PERSON,886969,5,1
45271659,423930,english.all.3class.distsim.crf.ser,"Christine Sinclair",PERSON,816935,5,1
45271660,423930,english.all.3class.distsim.crf.ser,"Abby Wambach",PERSON,812931,5,1
45271668,423930,english.all.3class.distsim.crf.ser,Sinclair,PERSON,816935,6,1
45271669,423930,english.all.3class.distsim.crf.ser,Canada,LOCATION,2451,6,1
45271670,423930,english.all.3class.distsim.crf.ser,Netherlands,LOCATION,2416,6,1
45271671,423930,english.all.3class.distsim.crf.ser,Brazil,LOCATION,194,6,1
45271672,423930,english.all.3class.distsim.crf.ser,Marta,PERSON,129983,6,1
45271673,423930,english.all.3class.distsim.crf.ser,Sinclair,PERSON,816935,6,2
45271674,423930,english.all.3class.distsim.crf.ser,Sweden,LOCATION,588,6,2
45271677,423930,english.all.3class.distsim.crf.ser,Sweden,LOCATION,588,7,1
45271678,423930,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,7,1
45271680,423930,english.all.3class.distsim.crf.ser,Sweden,LOCATION,588,8,1
45271683,423930,english.all.3class.distsim.crf.ser,Canada,LOCATION,2451,9,1
45271684,423930,english.all.3class.distsim.crf.ser,England,LOCATION,228,9,1
45272305,423931,english.all.3class.distsim.crf.ser,"Pete Buttigieg",PERSON,61417,1,1
45272310,423931,english.all.3class.distsim.crf.ser,"Fox News",ORGANIZATION,1860,2,1
45272311,423931,english.all.3class.distsim.crf.ser,"Geraldo Rivera",PERSON,178524,2,1
45272312,423931,english.all.3class.distsim.crf.ser,"Juan Williams",PERSON,96962,2,1
45272313,423931,english.all.3class.distsim.crf.ser,Buttigieg,PERSON,61417,2,1
45272318,423931,english.all.3class.distsim.crf.ser,"South Bend",LOCATION,35009,3,1
45272319,423931,english.all.3class.distsim.crf.ser,Pete,PERSON,61417,3,2
45272320,423931,english.all.3class.distsim.crf.ser,Rivera,PERSON,178524,3,2
45272321,423931,english.all.3class.distsim.crf.ser,"Martha MacCallum",PERSON,60626,3,2
45272323,423931,english.all.3class.distsim.crf.ser,Buttigieg,PERSON,61417,4,1
45272327,423931,english.all.3class.distsim.crf.ser,Rivera,PERSON,178524,5,1
45272328,423931,english.all.3class.distsim.crf.ser,Buttigieg,PERSON,61417,5,1
45272329,423931,english.all.3class.distsim.crf.ser,"South Carolina",LOCATION,2632,5,1
45272332,423931,english.all.3class.distsim.crf.ser,"South Carolina",LOCATION,2632,6,1
45272333,423931,english.all.3class.distsim.crf.ser,Rivera,PERSON,178524,6,2
45272337,423931,english.all.3class.distsim.crf.ser,Williams,PERSON,96962,7,1
45272338,423931,english.all.3class.distsim.crf.ser,Rivera,PERSON,178524,7,1
45272339,423931,english.all.3class.distsim.crf.ser,Buttigieg,PERSON,61417,7,1
45272342,423931,english.all.3class.distsim.crf.ser,"Pete Buttigieg",PERSON,61417,9,1
45272343,423931,english.all.3class.distsim.crf.ser,Williams,PERSON,96962,9,2
45272348,423931,english.all.3class.distsim.crf.ser,Williams,PERSON,96962,10,1
45272349,423931,english.all.3class.distsim.crf.ser,Buttigieg,PERSON,61417,10,1
45272350,423931,english.all.3class.distsim.crf.ser,"Joe Biden",PERSON,5801,10,1
45272351,423931,english.all.3class.distsim.crf.ser,"Pete Buttigieg",PERSON,61417,10,1
45269468,423928,english.all.3class.distsim.crf.ser,"National Guard",ORGANIZATION,10022,1,1
45269469,423928,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,1,1
45269470,423928,english.all.3class.distsim.crf.ser,"Central America",LOCATION,3422,1,1
45269474,423928,english.all.3class.distsim.crf.ser,Mexico,LOCATION,396,2,1
45269475,423928,english.all.3class.distsim.crf.ser,"National Guard",ORGANIZATION,10022,2,1
45269476,423928,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,2,1
45269484,423928,english.all.3class.distsim.crf.ser,Caribbean,LOCATION,3314,3,1
45269485,423928,english.all.3class.distsim.crf.ser,Cancun,LOCATION,19179,3,1
45269486,423928,english.all.3class.distsim.crf.ser,Defense,ORGANIZATION,3607,3,1
45269487,423928,english.all.3class.distsim.crf.ser,"Luis Cresencio Sandoval",PERSON,122254,3,1
45269488,423928,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,3,1
45269489,423928,english.all.3class.distsim.crf.ser,Mexico,LOCATION,396,3,2
45269490,423928,english.all.3class.distsim.crf.ser,"United States",LOCATION,150,3,2
45269493,423928,english.all.3class.distsim.crf.ser,Sandoval,PERSON,122254,4,1
45269494,423928,english.all.3class.distsim.crf.ser,AFP,ORGANIZATION,11437,4,1
45269501,423928,english.all.3class.distsim.crf.ser,"Nuevo Laredo",LOCATION,205687,5,1
45269502,423928,english.all.3class.distsim.crf.ser,"United States",LOCATION,150,5,1
45269503,423928,english.all.3class.distsim.crf.ser,Washington,LOCATION,165,5,2
45269504,423928,english.all.3class.distsim.crf.ser,"Mexico City",LOCATION,11167,5,2
45269505,423928,english.all.3class.distsim.crf.ser,Mexico,LOCATION,11167,5,2
45269506,423928,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,5,2
45269509,423928,english.all.3class.distsim.crf.ser,"Nuevo Laredo",LOCATION,205687,6,1
45269510,423928,english.all.3class.distsim.crf.ser,Mexico,LOCATION,11167,6,1
45269514,423928,english.all.3class.distsim.crf.ser,California-Mexico,LOCATION,117742,7,1
45269515,423928,english.all.3class.distsim.crf.ser,"Ciudad Juarez-El Paso",LOCATION,886938,7,1
45269516,423928,english.all.3class.distsim.crf.ser,Texas,LOCATION,2605,7,1
45269520,423928,english.all.3class.distsim.crf.ser,"Nuevo Laredo",LOCATION,205687,8,1
45269521,423928,english.all.3class.distsim.crf.ser,"Enrique Rivas",PERSON,886939,8,1
45269522,423928,english.all.3class.distsim.crf.ser,"Associated Press",ORGANIZATION,320,8,1
45269526,423928,english.all.3class.distsim.crf.ser,Rivas,PERSON,886939,9,1
45269527,423928,english.all.3class.distsim.crf.ser,"Raul Cardenas Thomae",PERSON,886940,9,1
45269528,423928,english.all.3class.distsim.crf.ser,"Nuevo Laredo",LOCATION,205687,9,1
45269535,423928,english.all.3class.distsim.crf.ser,Thomae,PERSON,886940,10,1
45269536,423928,english.all.3class.distsim.crf.ser,"Nuevo Laredo",LOCATION,205687,10,1
45269537,423928,english.all.3class.distsim.crf.ser,Roma,LOCATION,30300,10,1
45269538,423928,english.all.3class.distsim.crf.ser,Texas,LOCATION,2605,10,1
45269539,423928,english.all.3class.distsim.crf.ser,"Ciudad Acuna",PERSON,886941,10,1
45269540,423928,english.all.3class.distsim.crf.ser,Coahuila,LOCATION,68186,10,1
45269542,423928,english.all.3class.distsim.crf.ser,Mexico,LOCATION,117742,11,1
45269544,423928,english.all.3class.distsim.crf.ser,"Associated Press",ORGANIZATION,320,12,1
45270694,423929,english.all.3class.distsim.crf.ser,"Salt Lake City",LOCATION,9900,1,1
45270695,423929,english.all.3class.distsim.crf.ser,"University of Utah",ORGANIZATION,49466,1,1
45270696,423929,english.all.3class.distsim.crf.ser,Utah,LOCATION,2643,1,1
45270699,423929,english.all.3class.distsim.crf.ser,"Salt Lake City",LOCATION,9900,2,1
45270700,423929,english.all.3class.distsim.crf.ser,"Tim Doubt",PERSON,886957,2,1
45270708,423929,english.all.3class.distsim.crf.ser,"Mackenzie Lueck",PERSON,877531,4,1
45270709,423929,english.all.3class.distsim.crf.ser,"Salt Lake City",LOCATION,9900,4,1
45270710,423929,english.all.3class.distsim.crf.ser,"Los Angeles",LOCATION,1319,4,1
45270711,423929,english.all.3class.distsim.crf.ser,"Salt Lake City Police Department",ORGANIZATION,70044,4,2
45270712,423929,english.all.3class.distsim.crf.ser,Lueck,PERSON,877531,4,2
45270713,423929,english.all.3class.distsim.crf.ser,"Hatch Park",LOCATION,886958,4,2
45270714,423929,english.all.3class.distsim.crf.ser,"North Salt Lake",LOCATION,877532,4,2
45270716,423929,english.all.3class.distsim.crf.ser,Lueck,PERSON,877531,6,1
45270718,423929,english.all.3class.distsim.crf.ser,Lueck,PERSON,877531,7,1
45270720,423929,english.all.3class.distsim.crf.ser,Lueck,PERSON,877531,8,1
45270722,423929,english.all.3class.distsim.crf.ser,Doubt,PERSON,886957,9,1
45270724,423929,english.all.3class.distsim.crf.ser,Mackenzie,PERSON,877531,10,1
45270726,423929,english.all.3class.distsim.crf.ser,Mackenzie,PERSON,877531,11,1
45270730,423929,english.all.3class.distsim.crf.ser,"Hatch Park",LOCATION,886958,12,1
45270731,423929,english.all.3class.distsim.crf.ser,Doubt,PERSON,886957,12,1
45270732,423929,english.all.3class.distsim.crf.ser,Mackenzie,PERSON,877531,12,2
45270734,423929,english.all.3class.distsim.crf.ser,"University of Utah",ORGANIZATION,49466,13,1
45270740,423929,english.all.3class.distsim.crf.ser,"The University of Utah",ORGANIZATION,49514,14,1
45270741,423929,english.all.3class.distsim.crf.ser,Mackenzie,PERSON,877531,14,1
45270742,423929,english.all.3class.distsim.crf.ser,Kenzie,PERSON,167123,14,1
45270743,423929,english.all.3class.distsim.crf.ser,Lueck,PERSON,877531,14,1
45270744,423929,english.all.3class.distsim.crf.ser,Mackenzie,PERSON,877531,14,2
45270746,423929,english.all.3class.distsim.crf.ser,Lueck,PERSON,877531,15,1
45270750,423929,english.all.3class.distsim.crf.ser,Mackenzie,PERSON,877531,16,2
45270751,423929,english.all.3class.distsim.crf.ser,"Salt Lake City",LOCATION,9900,16,2
45270752,423929,english.all.3class.distsim.crf.ser,Doubt,PERSON,886957,16,2
45270755,423929,english.all.3class.distsim.crf.ser,Lueck,PERSON,877531,17,1
45270756,423929,english.all.3class.distsim.crf.ser,"Salt Lake City Police Department",ORGANIZATION,70044,17,1
45270760,423929,english.all.3class.distsim.crf.ser,"Fox News",ORGANIZATION,1860,18,1
45270761,423929,english.all.3class.distsim.crf.ser,"Nicole Darrah",PERSON,6297,18,1
45270762,423929,english.all.3class.distsim.crf.ser,"Associated Press",ORGANIZATION,320,18,1
45274880,423933,english.all.3class.distsim.crf.ser,"Gavin Newsom",PERSON,19245,1,2
45274881,423933,english.all.3class.distsim.crf.ser,GOP,ORGANIZATION,3431,1,2
45274883,423933,english.all.3class.distsim.crf.ser,California,LOCATION,988,2,1
45274887,423933,english.all.3class.distsim.crf.ser,America,LOCATION,697,3,2
45274888,423933,english.all.3class.distsim.crf.ser,"Republican party",ORGANIZATION,1862,3,3
45274889,423933,english.all.3class.distsim.crf.ser,Newsom,PERSON,19245,3,3
45274892,423933,english.all.3class.distsim.crf.ser,"Donald Trump",PERSON,386,4,2
45274893,423933,english.all.3class.distsim.crf.ser,"Mitch McConnell",PERSON,390,4,2
45274897,423933,english.all.3class.distsim.crf.ser,Newsom,PERSON,19245,5,1
45274898,423933,english.all.3class.distsim.crf.ser,America,LOCATION,697,5,1
45274899,423933,english.all.3class.distsim.crf.ser,Trump,PERSON,386,5,1
45274902,423933,english.all.3class.distsim.crf.ser,California,LOCATION,988,6,1
45274903,423933,english.all.3class.distsim.crf.ser,"Placer County",LOCATION,69349,6,1
45274905,423933,english.all.3class.distsim.crf.ser,Trump,PERSON,386,7,7
45274908,423933,english.all.3class.distsim.crf.ser,Newsom,PERSON,19245,8,1
45274909,423933,english.all.3class.distsim.crf.ser,GOP,ORGANIZATION,3431,8,1
45274912,423933,english.all.3class.distsim.crf.ser,Newsom,PERSON,19245,11,1
45274913,423933,english.all.3class.distsim.crf.ser,Trump,PERSON,386,11,1
45267611,423926,english.all.3class.distsim.crf.ser,Trump,PERSON,167,4,1
45267614,423926,english.all.3class.distsim.crf.ser,"Bill Maher",PERSON,15476,6,1
45267615,423926,english.all.3class.distsim.crf.ser,Trump,PERSON,167,6,1
45267617,423926,english.all.3class.distsim.crf.ser,Trump,PERSON,167,8,2
45267619,423926,english.all.3class.distsim.crf.ser,Trump,PERSON,167,9,1
45267621,423926,english.all.3class.distsim.crf.ser,Chuck,PERSON,80152,16,2
45267623,423926,english.all.3class.distsim.crf.ser,"Chuck Todd",PERSON,7919,17,1
45267626,423926,english.all.3class.distsim.crf.ser,Trump,PERSON,167,18,1
45267627,423926,english.all.3class.distsim.crf.ser,"Chuck Todd",PERSON,7919,18,2
